"Downloaded on",02/17/2020,"12:01:54 EST"
"Search URL",https://www.congress.gov/search?s=2&searchResultViewType=expanded&KWICView=false&q=%7B%22source%22%3A%5B%22legislation%22%5D%2C%22chamber%22%3A%22Senate%22%2C%22congress%22%3A%5B%2296%22%2C%2295%22%2C%2294%22%5D%2C%22bill-status%22%3A%5B%22law%22%5D%7D

"Legislation Number",URL,Congress,"Amends Bill",Title,Sponsor,"Date of Introduction","Date Offered","Date Submitted","Date Proposed","Number of Cosponsors",Committees,"Latest Action Date","Latest Action"
"S.J.Res. 133",https://www.congress.gov/bill/95th-congress/senate-joint-resolution/133,"95th Congress (1977-1978)",,"A joint resolution to authorize and request the President to issue a proclamation designating September 24, 1978, ""National Good Neighbor Day"".","Sen. Hatfield, Mark O. [R-OR]",05/03/1978,,,,0,"House - Post Office and Civil Service | Senate - Judiciary",09/29/1978,"Public Law 95-389."
"S.J.Res. 128",https://www.congress.gov/bill/95th-congress/senate-joint-resolution/128,"95th Congress (1977-1978)",,"A joint resolution designating July 1, l978, as ""Free Enterprise Day"".","Sen. Bartlett, Dewey F. [R-OK]",04/20/1978,,,,0,"House - Post Office and Civil Service",06/30/1978,"Public Law 95-312."
"S.J.Res. 124",https://www.congress.gov/bill/95th-congress/senate-joint-resolution/124,"95th Congress (1977-1978)",,"A joint resolution to authorize the President to issue a proclamation designating the week beginning on April 16 through April 22, 1978, as ""National Oceans Week"".","Sen. Stevens, Ted [R-AK]",03/20/1978,,,,3,,04/17/1978,"Public Law 95-263."
"S.J.Res. 108",https://www.congress.gov/bill/95th-congress/senate-joint-resolution/108,"95th Congress (1977-1978)",,"A joint resolution to provide for the appointment of Anne Legendre Armstrong as citizen regent of the Board of Regents of the Smithsonian Institution.","Sen. Jackson, Henry M. [D-WA]",01/27/1978,,,,2,"House - House Administration | Senate - Rules and Administration",05/10/1978,"Public Law 95-276."
"S.J.Res. 107",https://www.congress.gov/bill/95th-congress/senate-joint-resolution/107,"95th Congress (1977-1978)",,"A joint resolution to provide for the reappointment of John Paul Austin as a citizen regent of the Board of Regents of the Smithsonian Institution.","Sen. Jackson, Henry M. [D-WA]",01/27/1978,,,,2,"House - House Administration | Senate - Rules and Administration",05/10/1978,"Public Law 95-275."
"S.J.Res. 106",https://www.congress.gov/bill/95th-congress/senate-joint-resolution/106,"95th Congress (1977-1978)",,"A joint resolution to provide for the reappointment of A. Leon Higginbotham, Jr. as a citizen regent of the Board of Regents of the Smithsonian Institution.","Sen. Jackson, Henry M. [D-WA]",01/27/1978,,,,2,"House - House Administration | Senate - Rules and Administration",05/10/1978,"Public Law 95-274."
"S.J.Res. 102",https://www.congress.gov/bill/95th-congress/senate-joint-resolution/102,"95th Congress (1977-1978)",,"Joint resolution American Indians Religious Freedom","Sen. Abourezk, James [D-SD]",12/15/1977,,,,9,"House - Interior and Insular Affairs | Senate - Indian Affairs",08/11/1978,"Public Law 95-341."
"S.J.Res. 89",https://www.congress.gov/bill/95th-congress/senate-joint-resolution/89,"95th Congress (1977-1978)",,"Joint resolution to amend an Act entitled ""To authorize certain appropriations for the territories of the United States, to amend certain Acts relating thereto, and for other purposes"" (enrolled bill H.R. 6550, Ninety-fifth Congress, first session).","Sen. Johnston, J. Bennett [D-LA]",10/12/1977,,,,0,,10/15/1977,"Public Law 95-135."
"S.J.Res. 81",https://www.congress.gov/bill/95th-congress/senate-joint-resolution/81,"95th Congress (1977-1978)",,"A joint resolution to express the sense of the Congress that, in the light of history, the third Thursday in December, 1977, would be a most appropriate day for designation as the ""National Day of Prayer for the Year 1977""; and respectfully to request that the President, under the provisions of Public Law 82-234, issue a proclamation designating such date as a ""National Day of Prayer for the Year 1977.""","Sen. Allen, James B. [D-AL]",09/22/1977,,,,13,"House - Post Office and Civil Service",11/21/1977,"Public Law 95-197."
"S.J.Res. 79",https://www.congress.gov/bill/95th-congress/senate-joint-resolution/79,"95th Congress (1977-1978)",,"A joint resolution to amend the Federal Home Loan Bank Act.","Sen. Proxmire, William [D-WI]",08/01/1977,,,,0,,08/04/1977,"Public Law 95-90."
"S.J.Res. 77",https://www.congress.gov/bill/95th-congress/senate-joint-resolution/77,"95th Congress (1977-1978)",,"Joint resolution to provide for a temporary extension of certain Federal Housing Administration mortgage insurance and related authorities and of the national flood insurance program, and for other purposes.","Sen. Proxmire, William [D-WI]",07/28/1977,,,,0,,07/31/1977,"Public Law 95-80."
"S.J.Res. 63",https://www.congress.gov/bill/95th-congress/senate-joint-resolution/63,"95th Congress (1977-1978)",,"An original joint resolution to amend the Federal Home Loan Bank Act.","Sen. Proxmire, William [D-WI]",06/15/1977,,,,0,"Senate - Banking, Housing, and Urban Affairs",06/29/1977,"Public Law 95-56."
"S.J.Res. 44",https://www.congress.gov/bill/95th-congress/senate-joint-resolution/44,"95th Congress (1977-1978)",,"A joint resolution to authorize the printing and binding of an edition of Senate procedure and providing the same shall be subject to copyright by the author.","Sen. Byrd, Robert C. [D-WV]",04/05/1977,,,,0,"House - House Administration",05/04/1977,"Public law 95-27."
"S.J.Res. 29",https://www.congress.gov/bill/95th-congress/senate-joint-resolution/29,"95th Congress (1977-1978)",,"Joint resolution to authorize the President to issue a proclamation designating that week in November 1978, which includes Thanksgiving Day as ""National Family Week"".","Sen. Burdick, Quentin N. [D-ND]",02/24/1977,,,,38,"Senate - Judiciary",10/11/1978,"Public Law 95-449."
"S.J.Res. 16",https://www.congress.gov/bill/95th-congress/senate-joint-resolution/16,"95th Congress (1977-1978)",,"A joint resolution to restore posthumously full rights of citizenship to Jefferson F. Davis.","Sen. Hatfield, Mark O. [R-OR]",01/25/1977,,,,2,"House - Judiciary | Senate - Judiciary",10/17/1978,"Public Law 95-466."
"S.J.Res. 12",https://www.congress.gov/bill/95th-congress/senate-joint-resolution/12,"95th Congress (1977-1978)",,"A joint resolution authorizing the U.S. Secret Service to continue to furnish protection to certain former Federal officials or members of their immediate families.","Sen. Byrd, Robert C. [D-WV]",01/14/1977,,,,0,,01/19/1977,"Public law 95-1."
"S.J.Res. 10",https://www.congress.gov/bill/95th-congress/senate-joint-resolution/10,"95th Congress (1977-1978)",,"A joint resolution to extend the period of time in which the American Indian Policy Review Commission must submit its final report and to increase the authorization of appropriations for such Commission.","Sen. Abourezk, James [D-SD]",01/14/1977,,,,0,"House - Interior and Insular Affairs | Senate - Energy and Natural Resources",02/17/1977,"Public law 95-5."
"S. 3894",https://www.congress.gov/bill/94th-congress/senate-bill/3894,"94th Congress (1975-1976)",,"A bill to amend the Federal Water Pollution Control Act, as amended.","Sen. Baker, Howard H., Jr. [R-TN]",10/01/1976,,,,1,,10/19/1976,"Public law 94-558."
"S. 3843",https://www.congress.gov/bill/94th-congress/senate-bill/3843,"94th Congress (1975-1976)",,"A bill to name the Visitors' Center at the Sleeping Bear Dunes National Lakeshore the ""Phillip A. Hart Visitors' Center.""","Sen. Griffin, Robert P. [R-MI]",09/22/1976,,,,3,,10/08/1976,"Public law 94-459."
"S. 3823",https://www.congress.gov/bill/94th-congress/senate-bill/3823,"94th Congress (1975-1976)",,"An Act authorizing the construction, repair, and preservation of certain public works on rivers and harbors for navigation, and flood control, and for other purposes.","Sen. Gravel, Mike [D-AK]",09/16/1976,,,,0,"Senate - Public Works",10/22/1976,"Public law 94-587."
"S. 3779",https://www.congress.gov/bill/94th-congress/senate-bill/3779,"94th Congress (1975-1976)",,"A bill for the relief of Mrs. David C. Davis.","Sen. Thurmond, Strom [R-SC]",08/27/1976,,,,0,,09/10/1976,"Private Law 94-97."
"S. 3757",https://www.congress.gov/bill/94th-congress/senate-bill/3757,"94th Congress (1975-1976)",,"A bill for the relief of Walter Louis Moritz Laqueur and his wife Barbara Auguste Helene Koch Laqueur.","Sen. Mathias, Charles McC., Jr. [R-MD]",08/23/1976,,,,0,"Senate - Judiciary",10/11/1976,"Private Law 94-125."
"S. 3735",https://www.congress.gov/bill/94th-congress/senate-bill/3735,"94th Congress (1975-1976)",,"An Act to amend the Public Health Service Act to authorize the establishment and implementation of an emergency national swine flu immunization program and to provide an exclusive remedy for personal injury or death arising out of the manufacture, distribution, or administration of the swine flue vaccine under such program.","Sen. Kennedy, Edward M. [D-MA]",08/05/1976,,,,6,"Senate - Labor and Public Welfare, Appropriations",08/12/1976,"Public law 94-380."
"S. 3734",https://www.congress.gov/bill/94th-congress/senate-bill/3734,"94th Congress (1975-1976)",,"An original bill to approve the sale of certain naval vessels, and for other purposes.","Sen. Byrd, Harry F.,  Jr. [I-VA]",08/05/1976,,,,0,"House - Armed Services | Senate - Armed Services",10/05/1976,"Public law 94-457."
"S. 3683",https://www.congress.gov/bill/94th-congress/senate-bill/3683,"94th Congress (1975-1976)",,"A bill for the relief of Dr. Juan Bautista Lopez Ruiz.","Sen. Eastland, James O. [D-MS]",07/21/1976,,,,0,"House - Judiciary | Senate - Judiciary",10/15/1976,"Private Law 94-136."
"S. 3682",https://www.congress.gov/bill/94th-congress/senate-bill/3682,"94th Congress (1975-1976)",,"A bill for the relief of Dr. Oscar J. Briseno.","Sen. Eastland, James O. [D-MS]",07/21/1976,,,,0,"House - Judiciary | Senate - Judiciary",10/15/1976,"Private Law 94-135."
"S. 3669",https://www.congress.gov/bill/94th-congress/senate-bill/3669,"94th Congress (1975-1976)",,"A bill to provide for adjusting the amount of interest paid on funds deposited with the Treasury of the United States as a permanent loan by the Board of Trustees of the National Gallery of Art.","Sen. Pell, Claiborne [D-RI]",07/19/1976,,,,0,"Senate - Rules and Administration",09/21/1976,"Public law 94-418."
"S. 3667",https://www.congress.gov/bill/94th-congress/senate-bill/3667,"94th Congress (1975-1976)",,"A bill for the relief of Song Chan Ki.","Sen. Abourezk, James [D-SD]",07/19/1976,,,,0,"Senate - Judiciary",10/17/1976,"Private Law 94-141."
"S. 3651",https://www.congress.gov/bill/94th-congress/senate-bill/3651,"94th Congress (1975-1976)",,"An Act to amend the Alaska Native Claims Settlement Act to provide for the withdrawal of lands for the Village of Klukwan, Alaska, and for other purposes.","Sen. Gravel, Mike [D-AK]",07/01/1976,,,,2,"Senate - Interior and Insular Affairs",10/04/1976,"Public law 94-456."
"S. 3625",https://www.congress.gov/bill/94th-congress/senate-bill/3625,"94th Congress (1975-1976)",,"A bill to extend the expiration date of the Federal Energy Administration Act of 1974.","Sen. Javits, Jacob K. [R-NY]",06/26/1976,,,,1,,06/30/1976,"Public law 94-332."
"S. 3621",https://www.congress.gov/bill/94th-congress/senate-bill/3621,"94th Congress (1975-1976)",,"A bill to amend the International Claims Settlement Act of 1949 to provide for the determination of the validity and amounts of claims of nationals of the United States against the German Democratic Republic.","Sen. Sparkman, John J. [D-AL]",06/25/1976,,,,0,"House - International Relations | Senate - Foreign Relations",10/18/1976,"Public law 94-542."
"S. 3589",https://www.congress.gov/bill/94th-congress/senate-bill/3589,"94th Congress (1975-1976)",,"A bill to designate the Federal office building located in Manchester, N. H., as the ""Norris Cotton Building.""","Sen. McIntyre, Thomas J. [D-NH]",06/18/1976,,,,1,"House - Public Works and Transportation | Senate - Public Works",08/12/1976,"Public law 94-382."
"S. 3557",https://www.congress.gov/bill/94th-congress/senate-bill/3557,"94th Congress (1975-1976)",,"An Act to authorize the obligation and expenditure of funds to implement for fiscal year 1977 the provisions of the Treaty of Friendship and Cooperation between the United States and Spain, signed at Madrid on January 24, 1976, and for other purposes.","Sen. Humphrey, Hubert H. [D-MN]",06/11/1976,,,,0,"House - International Relations | Senate - Foreign Relations",10/18/1976,"Public law 94-537."
"S. 3556",https://www.congress.gov/bill/94th-congress/senate-bill/3556,"94th Congress (1975-1976)",,"An Act for the relief of Marciano Santiago and his wife, Eleanaor L. Santiago.","Sen. Mansfield, Mike [D-MT]",06/11/1976,,,,1,"House - Judiciary | Senate - Judiciary",10/15/1976,"Private Law 94-134."
"S. 3542",https://www.congress.gov/bill/94th-congress/senate-bill/3542,"94th Congress (1975-1976)",,"An Act to authorize the Secretary of the Interior to make compensation for damages arising out of the failure of the Teton Dam a feature of the Teton Basin Federal reclamation project in Idaho, and for other purposes.","Sen. Church, Frank [D-ID]",06/09/1976,,,,1,"House - Judiciary | Senate - Interior and Insular Affairs",09/07/1976,"Public law 94-400."
"S. 3521",https://www.congress.gov/bill/94th-congress/senate-bill/3521,"94th Congress (1975-1976)",,"An Act to expedite a decision on the delivery of Alaskan natural gas to United States markets, and for other purposes.","Sen. Stevenson, Adlai E., III [D-IL]",06/04/1976,,,,5,"House - Commerce, Interior and Insular Affairs | Senate - Commerce, Interior and Insular Affairs",10/22/1976,"Public law 94-586."
"S. 3485",https://www.congress.gov/bill/94th-congress/senate-bill/3485,"94th Congress (1975-1976)",,"A bill for the relief of Orlando Garzon.","Sen. Mondale, Walter F. [D-MN]",05/25/1976,,,,0,"House - Judiciary | Senate - Judiciary",10/08/1976,"Private Law 94-120."
"S. 3475",https://www.congress.gov/bill/94th-congress/senate-bill/3475,"94th Congress (1975-1976)",,"A bill relating to the display of certain historical documents within the U.S. Capitol Building during the calendar year 1976.","Sen. Cannon, Howard W. [D-NV]",05/20/1976,,,,0,"House - House Administration | Senate - Rules and Administration",06/30/1976,"Public law 94-327."
"S. 3441",https://www.congress.gov/bill/94th-congress/senate-bill/3441,"94th Congress (1975-1976)",,"An Act to authorize the Architect of the Capitol to perform certain work on and maintain the historical sections of the Congressional Cemetery and to study and formulate proposals for renovation and permanent maintenance of such sections by the United States.","Sen. Scott, Hugh [R-PA]",05/17/1976,,,,25,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",10/14/1976,"Public law 94-495."
"S. 3435",https://www.congress.gov/bill/94th-congress/senate-bill/3435,"94th Congress (1975-1976)",,"An original bill to increase an authorization of appropriations for the Privacy Protection Study Commission and to remove the fiscal year expenditure limitation.","Sen. Ribicoff, Abraham A. [D-CT]",05/13/1976,,,,0,"House - Government Operations | Senate - Government Operations",09/03/1976,"Public law 94-394."
"S. 3430",https://www.congress.gov/bill/94th-congress/senate-bill/3430,"94th Congress (1975-1976)",,"An Act to amend the Act approved August 18, 1970, providing for improvement in the administration of the National Park System by the Secretary of the Interior and clarifying authorities applicable to the National Park System, and for other purposes.","Sen. Hansen, Clifford P. [R-WY]",05/13/1976,,,,0,"Senate - Interior and Insular Affairs",10/07/1976,"Public law 94-458."
"S. 3399",https://www.congress.gov/bill/94th-congress/senate-bill/3399,"94th Congress (1975-1976)",,"An Act to authorize and direct the Administrator of General Services to convey certain land in Cambridge, Massachusetts, to the Commonwealth of Massachusetts.","Sen. Ribicoff, Abraham A. [D-CT]",05/10/1976,,,,0,"House - Government Operations | Senate - Government Operations",05/29/1976,"Public law 94-300."
