"Downloaded on",02/17/2020,"12:01:10 EST"
"Search URL",https://www.congress.gov/search?s=2&searchResultViewType=expanded&KWICView=false&q=%7B%22source%22%3A%5B%22legislation%22%5D%2C%22chamber%22%3A%22Senate%22%2C%22congress%22%3A%5B%2299%22%2C%2298%22%2C%2297%22%5D%2C%22bill-status%22%3A%5B%22law%22%5D%7D

"Legislation Number",URL,Congress,"Amends Bill",Title,Sponsor,"Date of Introduction","Date Offered","Date Submitted","Date Proposed","Number of Cosponsors",Committees,"Latest Action Date","Latest Action"
"S.J.Res. 259",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/259,"98th Congress (1983-1984)",,"A joint resolution to designate the week of November 12, 1984, through November 18, 1984, as ""National Reye's Syndrome Week"".  ","Sen. Kennedy, Edward M. [D-MA]",03/15/1984,,,,28,"House - Post Office and Civil Service | Senate - Judiciary",10/19/1984,"Became Public Law No: 98-517."
"S.J.Res. 257",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/257,"98th Congress (1983-1984)",,"A joint resolution to designate the period July 1, 1984, through July 1, 1985, as the ""Year of the Ocean"".","Sen. Stevens, Ted [R-AK]",03/08/1984,,,,35,"House - Post Office and Civil Service | Senate - Judiciary",07/02/1984,"Became Public Law No: 98-331."
"S.J.Res. 254",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/254,"98th Congress (1983-1984)",,"A joint resolution to designate the month of October, 1984 as ""National Down's Syndrome Month"".","Sen. Lugar, Richard G. [R-IN]",03/05/1984,,,,29,"House - Post Office and Civil Service | Senate - Judiciary",09/28/1984,"Became Public Law No: 98-437."
"S.J.Res. 252",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/252,"98th Congress (1983-1984)",,"A joint resolution to designate May 25, 1984, as ""Missing Children Day"".","Sen. Hawkins, Paula [R-FL]",03/01/1984,,,,36,"House - Post Office and Civil Service | Senate - Judiciary",05/24/1984,"Became Public Law No: 98-298."
"S.J.Res. 250",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/250,"98th Congress (1983-1984)",,"A joint resolution declaring the week of May 7 through 13, 1984, as ""National Photo Week"".","Sen. Baker, Howard H., Jr. [R-TN]",02/29/1984,,,,28,"House - Post Office and Civil Service | Senate - Judiciary",03/27/1984,"Became Public Law No: 98-246."
"S.J.Res. 248",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/248,"98th Congress (1983-1984)",,"A joint resolution designating August 21, 1984, as ""Hawaii Statehood Silver Jubilee Day"".","Sen. Inouye, Daniel K. [D-HI]",02/28/1984,,,,28,"House - Post Office and Civil Service | Senate - Judiciary",08/17/1984,"Became Public Law No: 98-383."
"S.J.Res. 244",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/244,"98th Congress (1983-1984)",,"A joint resolution designating the week beginning on May 6, 1984, as ""National Asthma and Allergy Awareness Week"".","Sen. Dole, Robert J. [R-KS]",02/23/1984,,,,39,"House - Post Office and Civil Service | Senate - Judiciary",05/11/1984,"Became Public Law No: 98-281."
"S.J.Res. 241",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/241,"98th Congress (1983-1984)",,"A joint resolution to authorize and request the President to issue a proclamation designating May 6 through May 13, 1984 as ""Jewish Heritage Week"".","Sen. D'Amato, Alfonse [R-NY]",02/22/1984,,,,37,"House - Post Office and Civil Service | Senate - Judiciary",03/28/1984,"Became Public Law No: 98-247."
"S.J.Res. 239",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/239,"98th Congress (1983-1984)",,"A joint resolution designating the week of October 21 through October 27, 1984, as ""Lupus Awareness Week"".","Sen. Chiles, Lawton [D-FL]",02/21/1984,,,,41,"House - Post Office and Civil Service | Senate - Judiciary",05/31/1984,"Became Public Law No: 98-309."
"S.J.Res. 238",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/238,"98th Congress (1983-1984)",,"A joint resolution to designate the week beginning November 19, 1984, as ""National Adoption Week"".","Sen. Hatch, Orrin G. [R-UT]",02/09/1984,,,,30,"House - Post Office and Civil Service | Senate - Judiciary",07/09/1984,"Became Public Law No: 98-343."
"S.J.Res. 237",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/237,"98th Congress (1983-1984)",,"A joint resolution to designate the week of November 25, 1984, through December 1, 1984, as ""National Home Care Week"".","Sen. Hatch, Orrin G. [R-UT]",02/09/1984,,,,33,"House - Post Office and Civil Service | Senate - Judiciary",10/11/1984,"Became Public Law No: 98-465."
"S.J.Res. 236",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/236,"98th Congress (1983-1984)",,"A joint resolution relating to cooperative East-West ventures in space as an alternative to a space arms race.","Sen. Matsunaga, Spark M. [D-HI]",02/09/1984,,,,13,"House - Foreign Affairs | Senate - Foreign Relations",10/30/1984,"Became Public Law No: 98-562."
"S.J.Res. 232",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/232,"98th Congress (1983-1984)",,"A joint resolution to authorize and request the President to designate the month of May, 1984, as ""National Physical Fitness and Sports Month"".","Sen. Thurmond, Strom [R-SC]",02/09/1984,,,,27,"House - Post Office and Civil Service | Senate - Judiciary",05/15/1984,"Became Public Law No: 98-283."
"S.J.Res. 230",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/230,"98th Congress (1983-1984)",,"A joint resolution to designate the week of October 7, 1984 through October 13, 1984, as ""National Birds of Prey Conservation Week"".","Sen. Specter, Arlen [R-PA]",02/09/1984,,,,30,"House - Post Office and Civil Service | Senate - Judiciary",07/03/1984,"Became Public Law No: 98-337."
"S.J.Res. 228",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/228,"98th Congress (1983-1984)",,"A joint resolution to designate the week of May 20, 1984, through May 26, 1984 as ""National Digestive Diseases Awareness Week"".","Sen. Randolph, Jennings [D-WV]",02/08/1984,,,,33,"House - Post Office and Civil Service | Senate - Judiciary",05/22/1984,"Became Public Law No: 98-295."
"S.J.Res. 227",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/227,"98th Congress (1983-1984)",,"A joint resolution designating the week beginning November 11, 1984, as ""National Women Veterans Recognition Week"".","Sen. Cranston, Alan [D-CA]",02/07/1984,,,,33,"House - Post Office and Civil Service | Senate - Judiciary",09/28/1984,"Became Public Law No: 98-438."
"S.J.Res. 225",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/225,"98th Congress (1983-1984)",,"A joint resolution designating the month of March 1984 as ""National Eye Donor Month"".","Sen. Moynihan, Daniel Patrick [D-NY]",02/02/1984,,,,42,"House - Post Office and Civil Service | Senate - Judiciary",03/14/1984,"Became Public Law No: 98-233."
"S.J.Res. 220",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/220,"98th Congress (1983-1984)",,"A joint resolution to designate the week of May 20, 1984, through May 26, 1984, as ""National Arts with the Handicapped Week"".","Sen. Kennedy, Edward M. [D-MA]",01/31/1984,,,,26,"House - Post Office and Civil Service | Senate - Judiciary",05/17/1984,"Became Public Law No: 98-286."
"S.J.Res. 211",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/211,"98th Congress (1983-1984)",,"A joint resolution designating the week of November 18, 1984, through November 24, 1984, as ""National Family Week"".","Sen. Burdick, Quentin N. [D-ND]",01/24/1984,,,,36,"House - Post Office and Civil Service | Senate - Judiciary",05/31/1984,"Became Public Law No: 98-308."
"S.J.Res. 210",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/210,"98th Congress (1983-1984)",,"A joint resolution to designate the period commencing April 1, 1984, and ending March 31, 1985, as the ""Year of Excellence in Education"".","Sen. Trible, Paul S., Jr. [R-VA]",01/23/1984,,,,37,"House - Post Office and Civil Service | Senate - Judiciary",05/03/1984,"Became Public Law No: 98-272."
"S.J.Res. 205",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/205,"98th Congress (1983-1984)",,"A joint resolution authorizing and requesting the President to designate the second full week in March 1984 as ""National Employ the Older Worker Week"".","Sen. Heinz, John [R-PA]",11/18/1983,,,,31,"House - Post Office and Civil Service | Senate - Judiciary",03/16/1984,"Became Public Law No: 98-234."
"S.J.Res. 203",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/203,"98th Congress (1983-1984)",,"A joint resolution designating the week beginning April 8, 1984, as ""National Mental Health Counselors Week"".","Sen. Huddleston, Walter (Dee) [D-KY]",11/17/1983,,,,34,"House - Post Office and Civil Service | Senate - Judiciary",04/09/1984,"Became Public Law No: 98-254."
"S.J.Res. 201",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/201,"98th Congress (1983-1984)",,"A joint resolution to provide for the designation of the week of November 25 through December 1, 1984, as ""National Epidermolysis Bullosa Awareness Week.""","Sen. Hatfield, Mark O. [R-OR]",11/17/1983,,,,27,"House - Post Office and Civil Service | Senate - Judiciary",10/11/1984,"Became Public Law No: 98-463."
"S.J.Res. 198",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/198,"98th Congress (1983-1984)",,"A joint resolution designating April 26, 1985, as ""National Nursing Home Residents Day"".","Sen. Pryor, David H. [D-AR]",11/15/1983,,,,28,"House - Post Office and Civil Service | Senate - Judiciary",05/22/1984,"Became Public Law No: 98-294."
"S.J.Res. 193",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/193,"98th Congress (1983-1984)",,"A joint resolution designating March 6, 1984, as ""Frozen Food Day"".","Sen. Hawkins, Paula [R-FL]",11/04/1983,,,,26,"House - Post Office and Civil Service | Senate - Judiciary",03/05/1984,"Became Public Law No: 98-226."
"S.J.Res. 189",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/189,"98th Congress (1983-1984)",,"A joint resolution extending the expiration date of the Export-Import Bank Act of 1945.","Sen. Garn, E. J. (Jake) [R-UT]",10/27/1983,,,,0,,11/01/1983,"Became Public Law No: 98-143."
"S.J.Res. 188",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/188,"98th Congress (1983-1984)",,"A joint resolution to designate the month of November 1983 as ""National Christmas Seal Month"".","Sen. Byrd, Robert C. [D-WV]",10/26/1983,,,,3,"House - Post Office and Civil Service",11/16/1983,"Became Public Law No: 98-154."
"S.J.Res. 184",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/184,"98th Congress (1983-1984)",,"A joint resolution to designate the week of March 4, 1984, through March 10, 1984, as ""National Beta Club Week"".","Sen. Hollings, Ernest F. [D-SC]",10/24/1983,,,,28,"House - Post Office and Civil Service | Senate - Judiciary",03/02/1984,"Became Public Law No: 98-225."
"S.J.Res. 173",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/173,"98th Congress (1983-1984)",,"A joint resolution commending the Historic American Buildings Survey, a program of the National Park Service, Department of the Interior, the Library of Congress, and the American Institute of Architects.","Sen. Johnston, J. Bennett [D-LA]",09/28/1983,,,,8,"House - Interior and Insular Affairs | Senate - Energy and Natural Resources",04/17/1984,"Became Public Law No: 98-268."
"S.J.Res. 171",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/171,"98th Congress (1983-1984)",,"A joint resolution to provide for the designation of July 20, 1984, as ""National P.O.W./M.I.A. Recognition Day"".","Sen. Stennis, John C. [D-MS]",09/28/1983,,,,37,"House - Post Office and Civil Service | Senate - Judiciary",04/13/1984,"Became Public Law No: 98-262."
"S.J.Res. 161",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/161,"98th Congress (1983-1984)",,"A joint resolution to designate the month of April 1984, as ""National Child Abuse Prevention Month.""","Sen. Chafee, John H. [R-RI]",09/15/1983,,,,32,"House - Post Office and Civil Service | Senate - Judiciary",03/12/1984,"Became Public Law No: 98-230."
"S.J.Res. 159",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/159,"98th Congress (1983-1984)",,"A joint resolution providing statutory authorization under the War Powers Resolution for continued United States participation in the multinational peacekeeping force in Lebanon in order to obtain withdrawal of all foreign forces from Lebanon.","Sen. Mathias, Charles McC., Jr. [R-MD]",09/12/1983,,,,3,"Senate - Foreign Relations",10/12/1983,"Became Public Law No: 98-119."
"S.J.Res. 150",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/150,"98th Congress (1983-1984)",,"A joint resolution to designate August 4, 1984 as ""Coast Guard Day"".","Sen. Packwood, Bob [R-OR]",08/04/1983,,,,33,"House - Post Office and Civil Service | Senate - Judiciary",07/03/1984,"Became Public Law No: 98-336."
"S.J.Res. 148",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/148,"98th Congress (1983-1984)",,"A joint resolution to designate the week of May 6, 1984, through May 13, 1984, as ""National Tuberous Sclerosis Week.""","Sen. Kennedy, Edward M. [D-MA]",08/03/1983,,,,28,"House - Post Office and Civil Service | Senate - Judiciary",04/13/1984,"Became Public Law No: 98-261."
"S.J.Res. 146",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/146,"98th Congress (1983-1984)",,"A joint resolution to designate March 23, 1984, as ""National Energy Education Day"".","Sen. Heinz, John [R-PA]",08/03/1983,,,,31,"House - Post Office and Civil Service | Senate - Judiciary",02/21/1984,"Became Public Law No: 98-220."
"S.J.Res. 142",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/142,"98th Congress (1983-1984)",,"A joint resolution designating the week of October 3 through October 9, 1983, as ""National Productivity Improvement Week.""","Sen. Nunn, Sam [D-GA]",08/02/1983,,,,26,"House - Post Office and Civil Service | Senate - Judiciary",10/04/1983,"Became Public Law No: 98-112."
"S.J.Res. 141",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/141,"98th Congress (1983-1984)",,"A joint resolution to designate the week of December 4, 1983, through December 10, 1983, as ""Carrier Alert Week"".","Sen. Bingaman, Jeff [D-NM]",08/01/1983,,,,40,"House - Post Office and Civil Service | Senate - Judiciary",11/30/1983,"Became Public Law No: 98-187."
"S.J.Res. 140",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/140,"98th Congress (1983-1984)",,"A joint resolution to provide for the designation of the week of October 2 through October 8, 1983, as ""Myasthenia Gravis Awareness Week.""","Sen. Metzenbaum, Howard M. [D-OH]",07/29/1983,,,,30,"House - Post Office and Civil Service | Senate - Judiciary",10/05/1983,"Became Public Law No: 98-113."
"S.J.Res. 139",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/139,"98th Congress (1983-1984)",,"A joint resolution to commemorate the centennial of Eleanor Roosevelt's birth.","Sen. Moynihan, Daniel Patrick [D-NY]",07/28/1983,,,,2,"Senate - Energy and Natural Resources",11/21/1983,"Became Public Law No: 98-162."
"S.J.Res. 136",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/136,"98th Congress (1983-1984)",,"A joint resolution to recognize ""Volunteer Firefighters Recognition Day,"" as a tribute to the bravery and self-sacrifice of our volunteer firefighters.","Sen. Glenn, John H., Jr. [D-OH]",07/27/1983,,,,33,"House - Post Office and Civil Service | Senate - Judiciary",05/08/1984,"Became Public Law No: 98-275."
"S.J.Res. 132",https://www.congress.gov/bill/98th-congress/senate-joint-resolution/132,"98th Congress (1983-1984)",,"A joint resolution to designate the week beginning May 6, 1984, as ""National Correctional Officers Week"".","Sen. Riegle, Donald W., Jr. [D-MI]",07/15/1983,,,,33,"Senate - Judiciary",03/20/1984,"Became Public Law No: 98-238."
