"Downloaded on",02/17/2020,"11:59:34 EST"
"Search URL",https://www.congress.gov/search?s=2&searchResultViewType=expanded&KWICView=false&q=%7B%22source%22%3A%5B%22legislation%22%5D%2C%22chamber%22%3A%22Senate%22%2C%22congress%22%3A%5B%22108%22%2C%22107%22%2C%22106%22%2C%22105%22%2C%22104%22%2C%22103%22%5D%2C%22bill-status%22%3A%5B%22law%22%5D%7D

"Legislation Number",URL,Congress,"Amends Bill",Title,Sponsor,"Date of Introduction","Date Offered","Date Submitted","Date Proposed","Number of Cosponsors",Committees,"Latest Action Date","Latest Action"
"S. 1333",https://www.congress.gov/bill/105th-congress/senate-bill/1333,"105th Congress (1997-1998)",,"A bill to amend the Land and Water Conservation Fund Act of 1965 to allow national park units that cannot charge an entrance or admission fee to retain other fees and charges.","Sen. Frist, William H. [R-TN]",10/29/1997,,,,1,"House - Resources | Senate - Energy and Natural Resources",10/30/1998,"Became Public Law No: 105-327."
"S. 1298",https://www.congress.gov/bill/105th-congress/senate-bill/1298,"105th Congress (1997-1998)",,"A bill to designate a Federal building located in Florence, Alabama, as the ""Justice John McKinley Federal Building"".","Sen. Shelby, Richard C. [R-AL]",10/20/1997,,,,1,"Senate - Environment and Public Works",10/27/1998,"Became Public Law No: 105-299."
"S. 1260",https://www.congress.gov/bill/105th-congress/senate-bill/1260,"105th Congress (1997-1998)",,"Securities Litigation Uniform Standards Act of 1998","Sen. Gramm, Phil [R-TX]",10/07/1997,,,,42,"Senate - Banking, Housing, and Urban Affairs",11/03/1998,"Became Public Law No: 105-353."
"S. 1258",https://www.congress.gov/bill/105th-congress/senate-bill/1258,"105th Congress (1997-1998)",,"A bill to amend the Uniform Relocation Assistance and Real Property Acquisition Policies Act of 1970 to prohibit an alien who is not lawfully present in the United States from receiving assistance under that Act.","Sen. Bennett, Robert F. [R-UT]",10/06/1997,,,,0,"Senate - Environment and Public Works",11/21/1997,"Became Public Law No: 105-117."
"S. 1244",https://www.congress.gov/bill/105th-congress/senate-bill/1244,"105th Congress (1997-1998)",,"Religious Liberty and Charitable Donation Protection Act of 1998","Sen. Grassley, Chuck [R-IA]",10/01/1997,,,,5,"Senate - Judiciary",06/19/1998,"Became Public Law No: 105-183."
"S. 1231",https://www.congress.gov/bill/105th-congress/senate-bill/1231,"105th Congress (1997-1998)",,"United States Fire Administration Authorization Act for Fiscal Years 1998 and 1999","Sen. Frist, William H. [R-TN]",09/26/1997,,,,3,"Senate - Commerce, Science, and Transportation",11/20/1997,"Became Public Law No: 105-108."
"S. 1228",https://www.congress.gov/bill/105th-congress/senate-bill/1228,"105th Congress (1997-1998)",,"50 States Commemorative Coin Program Act","Sen. Chafee, John H. [R-RI]",09/26/1997,,,,27,"Senate - Banking, Housing, and Urban Affairs",12/01/1997,"Became Public Law No: 105-124."
"S. 1227",https://www.congress.gov/bill/105th-congress/senate-bill/1227,"105th Congress (1997-1998)",,"A bill to amend title I of the Employee Retirement Income Security Act of 1974 to clarify treatment of investment managers under such title.","Sen. Jeffords, James M. [R-VT]",09/26/1997,,,,7,,11/10/1997,"Became Public Law No: 105-72."
"S. 1211",https://www.congress.gov/bill/105th-congress/senate-bill/1211,"105th Congress (1997-1998)",,"An original bill to provide permanent authority for the administration of au pair programs.","Sen. Helms, Jesse [R-NC]",09/24/1997,,,,0,"House - International Relations | Senate - Foreign Relations",10/01/1997,"Became Public Law No: 105-48."
"S. 1198",https://www.congress.gov/bill/105th-congress/senate-bill/1198,"105th Congress (1997-1998)",,"Religious Workers Act of 1997","Sen. Abraham, Spencer [R-MI]",09/18/1997,,,,7,"House - Judiciary",10/06/1997,"Became Public Law No: 105-54."
"S. 1193",https://www.congress.gov/bill/105th-congress/senate-bill/1193,"105th Congress (1997-1998)",,"Aviation Insurance Reauthorization Act of 1997","Sen. Gorton, Slade [R-WA]",09/18/1997,,,,3,"Senate - Commerce, Science, and Transportation",12/02/1997,"Became Public Law No: 105-137."
"S. 1178",https://www.congress.gov/bill/105th-congress/senate-bill/1178,"105th Congress (1997-1998)",,"Visa Waiver Pilot Program Reauthorization Act of 1997","Sen. Abraham, Spencer [R-MI]",09/15/1997,,,,13,,04/27/1998,"Became Public Law No: 105-173."
"S. 1161",https://www.congress.gov/bill/105th-congress/senate-bill/1161,"105th Congress (1997-1998)",,"A bill to amend the Immigration and Nationality Act to authorize appropriations for refugee and entrant assistance for fiscal years 1998 and 1999.","Sen. Abraham, Spencer [R-MI]",09/10/1997,,,,2,"House - Judiciary",12/02/1997,"Became Public Law No: 105-136."
"S. 1150",https://www.congress.gov/bill/105th-congress/senate-bill/1150,"105th Congress (1997-1998)",,"Agricultural Research, Extension, and Education Reform Act of 1998","Sen. Lugar, Richard G. [R-IN]",09/05/1997,,,,0,"Senate - Agriculture, Nutrition, and Forestry",06/23/1998,"Became Public Law No: 105-185."
"S. 1139",https://www.congress.gov/bill/105th-congress/senate-bill/1139,"105th Congress (1997-1998)",,"Small Business Reauthorization Act of 1997","Sen. Bond, Christopher S. [R-MO]",08/19/1997,,,,0,"Senate - Small Business",12/02/1997,"Became Public Law No: 105-135."
"S. 1134",https://www.congress.gov/bill/105th-congress/senate-bill/1134,"105th Congress (1997-1998)",,"A bill granting the consent and approval of Congress to an interstate forest fire protection compact.","Sen. Murray, Patty [D-WA]",07/31/1997,,,,8,"House - Judiciary | Senate - Judiciary",11/12/1998,"Became Public Law No: 105-377."
"S. 1132",https://www.congress.gov/bill/105th-congress/senate-bill/1132,"105th Congress (1997-1998)",,"Bandelier National Monument Administrative Improvement and Watershed Protection Act of 1998","Sen. Bingaman, Jeff [D-NM]",07/31/1997,,,,1,"House - Resources | Senate - Energy and Natural Resources",11/12/1998,"Became Public Law No: 105-376."
"S. 1026",https://www.congress.gov/bill/105th-congress/senate-bill/1026,"105th Congress (1997-1998)",,"Export-Import Bank Reauthorization Act of 1997","Sen. Grams, Rod [R-MN]",07/17/1997,,,,5,"Senate - Banking, Housing, and Urban Affairs",11/26/1997,"Became Public Law No: 105-121."
"S. 1021",https://www.congress.gov/bill/105th-congress/senate-bill/1021,"105th Congress (1997-1998)",,"Veterans Employment Opportunities Act of 1998","Sen. Hagel, Chuck [R-NE]",07/16/1997,,,,26,"Senate - Veterans' Affairs",10/31/1998,"Became Public Law No: 105-339."
"S. 1000",https://www.congress.gov/bill/105th-congress/senate-bill/1000,"105th Congress (1997-1998)",,"A bill to designate the United States courthouse at 500 State Avenue in Kansas City, Kansas, as the ""Robert J. Dole United States Courthouse"".","Sen. Roberts, Pat [R-KS]",07/10/1997,,,,10,"House - Transportation and Infrastructure | Senate - Environment and Public Works",10/22/1997,"Became Public Law No: 105-63."
"S. 996",https://www.congress.gov/bill/105th-congress/senate-bill/996,"105th Congress (1997-1998)",,"A bill to provide for the authorization of appropriations in each fiscal year for arbitration in United States district courts.","Sen. Grassley, Chuck [R-IA]",07/08/1997,,,,1,"Senate - Judiciary",10/06/1997,"Became Public Law No: 105-53."
"S. 985",https://www.congress.gov/bill/105th-congress/senate-bill/985,"105th Congress (1997-1998)",,"A bill to designate the post office located at 194 Ward Street in Patterson, New Jersey, as the ""Larry Doby Post Office"".","Sen. Torricelli, Robert G. [D-NJ]",06/27/1997,,,,3,"House - Government Reform | Senate - Governmental Affairs",03/09/1998,"Became Public Law No: 105-162."
"S. 931",https://www.congress.gov/bill/105th-congress/senate-bill/931,"105th Congress (1997-1998)",,"Marjory Stoneman Douglas Wilderness and Ernest F. Coe Visitor Center Designation Act","Sen. Graham, Bob [D-FL]",06/18/1997,,,,1,"Senate - Energy and Natural Resources",11/13/1997,"Became Public Law No: 105-82."
"S. 927",https://www.congress.gov/bill/105th-congress/senate-bill/927,"105th Congress (1997-1998)",,"National Sea Grant College Program Reauthorization Act of 1998","Sen. Snowe, Olympia J. [R-ME]",06/17/1997,,,,27,"Senate - Commerce, Science, and Transportation",03/06/1998,"Became Public Law No: 105-160."
"S. 923",https://www.congress.gov/bill/105th-congress/senate-bill/923,"105th Congress (1997-1998)",,"An Act to amend title 38, United States Code, to prohibit interment or memorialization in certain cemeteries of persons committing Federal or State capital crimes.","Sen. Specter, Arlen [R-PA]",06/17/1997,,,,7,"House - Veterans' Affairs | Senate - Veterans' Affairs",11/21/1997,"Became Public Law No: 105-116."
"S. 916",https://www.congress.gov/bill/105th-congress/senate-bill/916,"105th Congress (1997-1998)",,"A bill to designate the United States Post Office building located at 750 Highway 28 East in Taylorsville, Mississippi, as the ""Blaine H. Eaton Post Office Building"".","Sen. Cochran, Thad [R-MS]",06/17/1997,,,,1,"House - Government Reform | Senate - Governmental Affairs",03/09/1998,"Became Public Law No: 105-161."
"S. 910",https://www.congress.gov/bill/105th-congress/senate-bill/910,"105th Congress (1997-1998)",,"A bill to authorize appropriations for carrying out the Earthquake Hazards Reduction Act of 1977 for fiscal years 1998 and 1999, and for other purposes.","Sen. Frist, William H. [R-TN]",06/16/1997,,,,0,"Senate - Commerce, Science, and Transportation",10/01/1997,"Became Public Law No: 105-47."
"S. 890",https://www.congress.gov/bill/105th-congress/senate-bill/890,"105th Congress (1997-1998)",,"Dutch John Federal Property Disposition and Assistance Act of 1998","Sen. Bennett, Robert F. [R-UT]",06/12/1997,,,,1,"Senate - Energy and Natural Resources",10/30/1998,"Became Public Law No: 105-326."
"S. 871",https://www.congress.gov/bill/105th-congress/senate-bill/871,"105th Congress (1997-1998)",,"Oklahoma City National Memorial Act of 1997","Sen. Nickles, Don [R-OK]",06/10/1997,,,,1,"Senate - Energy and Natural Resources",10/09/1997,"Became Public Law No: 105-58."
"S. 858",https://www.congress.gov/bill/105th-congress/senate-bill/858,"105th Congress (1997-1998)",,"Intelligence Authorization Act for Fiscal Year 1998","Sen. Shelby, Richard C. [R-AL]",06/09/1997,,,,0,"Senate - Armed Services, Intelligence",11/20/1997,"Became Public Law No: 105-107."
"S. 833",https://www.congress.gov/bill/105th-congress/senate-bill/833,"105th Congress (1997-1998)",,"A bill to designate the Federal building courthouse at Public Square and Superior Avenue in Cleveland, Ohio, as the ""Howard M. Metzenbaum United States Courthouse"".","Sen. Lautenberg, Frank R. [D-NJ]",06/05/1997,,,,3,"House - Transportation and Infrastructure | Senate - Environment and Public Works",12/01/1997,"Became Public Law No: 105-123."
"S. 830",https://www.congress.gov/bill/105th-congress/senate-bill/830,"105th Congress (1997-1998)",,"Food and Drug Administration Modernization Act of 1997","Sen. Jeffords, James M. [R-VT]",06/05/1997,,,,7,"Senate - Labor and Human Resources",11/21/1997,"Became Public Law No: 105-115."
"S. 819",https://www.congress.gov/bill/105th-congress/senate-bill/819,"105th Congress (1997-1998)",,"A bill to designate the United States courthouse at 200 South Washington Street in Alexandria, Virginia, as the ""Martin V.B. Bostetter, Jr. United States Courthouse"".","Sen. Warner, John [R-VA]",06/02/1997,,,,1,"House - Transportation and Infrastructure | Senate - Environment and Public Works",12/01/1997,"Became Public Law No: 105-122."
"S. 813",https://www.congress.gov/bill/105th-congress/senate-bill/813,"105th Congress (1997-1998)",,"Veterans' Cemetery Protection Act of 1997","Sen. Thurmond, Strom [R-SC]",05/23/1997,,,,5,"Senate - Veterans' Affairs, Judiciary",11/19/1997,"Became Public Law No: 105-101."
"S. 768",https://www.congress.gov/bill/105th-congress/senate-bill/768,"105th Congress (1997-1998)",,"A bill for the relief of Michel Christopher Meili, Giuseppina Meili, Mirjam Naomi Meili, and Davide Meili.","Sen. D'Amato, Alfonse [R-NY]",05/20/1997,,,,8,"House - Judiciary | Senate - Judiciary",07/29/1997,"Became Private Law No: 105-1."
"S. 759",https://www.congress.gov/bill/105th-congress/senate-bill/759,"105th Congress (1997-1998)",,"An Act to amend the State Department Basic Authorities Act of 1956 to require the Secretary of State to submit an annual report to Congress concerning diplomatic immunity.","Sen. Coverdell, Paul [R-GA]",05/16/1997,,,,0,"House - International Relations | Senate - Foreign Relations",11/12/1998,"Became Public Law No: 105-375."
"S. 758",https://www.congress.gov/bill/105th-congress/senate-bill/758,"105th Congress (1997-1998)",,"Lobbying Disclosure Technical Amendments Act of 1998","Sen. Levin, Carl [D-MI]",05/16/1997,,,,0,"House - Judiciary | Senate - Governmental Affairs",04/06/1998,"Became Public Law No: 105-166."
"S. 750",https://www.congress.gov/bill/105th-congress/senate-bill/750,"105th Congress (1997-1998)",,"A bill to consolidate certain mineral interests in the National Grasslands in Billings County, North Dakota, through the exchange of Federal and private mineral interests to enhance land management capabilities and environmental and wildlife protection, and for other purposes.","Sen. Dorgan, Byron L. [D-ND]",05/15/1997,,,,1,"House - Resources | Senate - Energy and Natural Resources",04/13/1998,"Became Public Law No: 105-167."
"S. 744",https://www.congress.gov/bill/105th-congress/senate-bill/744,"105th Congress (1997-1998)",,"Fall River Water Users District Rural Water System Act of 1998","Sen. Johnson, Tim [D-SD]",05/14/1997,,,,1,"House - Resources | Senate - Energy and Natural Resources",11/03/1998,"Became Public Law No: 105-352."
"S. 738",https://www.congress.gov/bill/105th-congress/senate-bill/738,"105th Congress (1997-1998)",,"Amtrak Reform and Accountability Act of 1997","Sen. Hutchison, Kay Bailey [R-TX]",05/14/1997,,,,6,"Senate - Commerce, Science, and Transportation",12/02/1997,"Became Public Law No: 105-134."
"S. 731",https://www.congress.gov/bill/105th-congress/senate-bill/731,"105th Congress (1997-1998)",,"A bill to extend the legislative authority for construction of the National Peace Garden memorial, and for other purposes.","Sen. Bumpers, Dale [D-AR]",05/08/1997,,,,1,"House - Resources | Senate - Energy and Natural Resources",07/16/1998,"Became Public Law No: 105-202."
"S. 714",https://www.congress.gov/bill/105th-congress/senate-bill/714,"105th Congress (1997-1998)",,"Veterans' Benefits Act of 1997","Sen. Akaka, Daniel K. [D-HI]",05/07/1997,,,,8,"Senate - Veterans' Affairs",11/21/1997,"Became Public Law No: 105-114."
"S. 670",https://www.congress.gov/bill/105th-congress/senate-bill/670,"105th Congress (1997-1998)",,"A bill to amend the Immigration and Nationality Technical Corrections Act of 1994 to eliminate the special transition rule for issuance of a certificate of citizenship for certain children born outside the United States.","Sen. Abraham, Spencer [R-MI]",04/30/1997,,,,4,"House - Judiciary | Senate - Judiciary",08/08/1997,"Became Public Law No: 105-38."
"S. 669",https://www.congress.gov/bill/105th-congress/senate-bill/669,"105th Congress (1997-1998)",,"A bill to provide for the acquisition of the Plains Railroad Depot at the Jimmy Carter National Historic Site.","Sen. Coverdell, Paul [R-GA]",04/30/1997,,,,1,"House - Resources | Senate - Energy and Natural Resources",11/20/1997,"Became Public Law No: 105-106."
"S. 591",https://www.congress.gov/bill/105th-congress/senate-bill/591,"105th Congress (1997-1998)",,"A bill to transfer the Dillon Ranger District in the Arapaho National Forest to the White River National Forest in the State of Colorado.","Sen. Campbell, Ben Nighthorse [R-CO]",04/16/1997,,,,1,"Senate - Energy and Natural Resources",11/12/1997,"Became Public Law No: 105-77."
"S. 589",https://www.congress.gov/bill/105th-congress/senate-bill/589,"105th Congress (1997-1998)",,"A bill to provide for a boundary adjustment and land conveyance involving the Raggeds Wilderness, White River National Forest, Colorado, to correct the effects of earlier erroneous land surveys.","Sen. Campbell, Ben Nighthorse [R-CO]",04/16/1997,,,,1,"Senate - Energy and Natural Resources",11/12/1997,"Became Public Law No: 105-76."
