"Downloaded on",02/17/2020,"11:58:18 EST"
"Search URL",https://www.congress.gov/search?s=2&searchResultViewType=expanded&KWICView=false&q=%7B%22source%22%3A%5B%22legislation%22%5D%2C%22chamber%22%3A%22Senate%22%2C%22congress%22%3A%5B%22116%22%2C%22115%22%2C%22114%22%2C%22113%22%2C%22112%22%2C%22111%22%2C%22110%22%2C%22109%22%5D%2C%22bill-status%22%3A%5B%22law%22%5D%7D

"Legislation Number",URL,Congress,"Amends Bill",Title,Sponsor,"Date of Introduction","Date Offered","Date Submitted","Date Proposed","Number of Cosponsors",Committees,"Latest Action Date","Latest Action"
"S. 615",https://www.congress.gov/bill/111th-congress/senate-bill/615,"111th Congress (2009-2010)",,"A bill to provide additional personnel authorities for the Special Inspector General for Afghanistan Reconstruction.","Sen. Collins, Susan M. [R-ME]",03/17/2009,,,,8,"House - Foreign Affairs, Armed Services | Senate - Homeland Security and Governmental Affairs",06/30/2009,"Became Public Law No: 111-38."
"S. 614",https://www.congress.gov/bill/111th-congress/senate-bill/614,"111th Congress (2009-2010)",,"A bill to award a Congressional Gold Medal to the Women Airforce Service Pilots (""WASP"").","Sen. Hutchison, Kay Bailey [R-TX]",03/17/2009,,,,75,"House - Financial Services, House Administration | Senate - Banking, Housing, and Urban Affairs",07/01/2009,"Became Public Law No: 111-40."
"S. 520",https://www.congress.gov/bill/111th-congress/senate-bill/520,"111th Congress (2009-2010)",,"A bill to designate the United States courthouse under construction at 327 South Church Street, Rockford, Illinois, as the ""Stanley J. Roszkowski United States Courthouse"".","Sen. Durbin, Richard J. [D-IL]",03/03/2009,,,,0,"House - Transportation and Infrastructure",04/23/2009,"Became Public Law No: 111-14."
"S. 509",https://www.congress.gov/bill/111th-congress/senate-bill/509,"111th Congress (2009-2010)",,"A bill to authorize a major medical facility project at the Department of Veterans Affairs Medical Center, Walla Walla, Washington, and for other purposes.","Sen. Murray, Patty [D-WA]",03/02/2009,,,,0,"House - Veterans' Affairs | Senate - Veterans' Affairs",11/11/2009,"Became Public Law No: 111-98."
"S. 475",https://www.congress.gov/bill/111th-congress/senate-bill/475,"111th Congress (2009-2010)",,"Military Spouses Residency Relief Act","Sen. Burr, Richard [R-NC]",02/25/2009,,,,44,"Senate - Veterans' Affairs",11/11/2009,"Became Public Law No: 111-97."
"S. 454",https://www.congress.gov/bill/111th-congress/senate-bill/454,"111th Congress (2009-2010)",,"Weapon Systems Acquisition Reform Act of 2009","Sen. Levin, Carl [D-MI]",02/23/2009,,,,14,"Senate - Armed Services",05/22/2009,"Became Public Law No: 111-23."
"S. 407",https://www.congress.gov/bill/111th-congress/senate-bill/407,"111th Congress (2009-2010)",,"Veterans' Compensation Cost-of-Living Adjustment Act of 2009","Sen. Akaka, Daniel K. [D-HI]",02/10/2009,,,,17,"Senate - Veterans' Affairs",06/30/2009,"Became Public Law No: 111-37."
"S. 386",https://www.congress.gov/bill/111th-congress/senate-bill/386,"111th Congress (2009-2010)",,"Fraud Enforcement and Recovery Act of 2009","Sen. Leahy, Patrick J. [D-VT]",02/05/2009,,,,27,"Senate - Judiciary",05/20/2009,"Became Public Law No: 111-21."
"S. 383",https://www.congress.gov/bill/111th-congress/senate-bill/383,"111th Congress (2009-2010)",,"Special Inspector General for the Troubled Asset Relief Program Act of 2009","Sen. McCaskill, Claire [D-MO]",02/04/2009,,,,9,"House - Financial Services, Oversight and Government Reform",04/24/2009,"Became Public Law No: 111-15."
"S. 352",https://www.congress.gov/bill/111th-congress/senate-bill/352,"111th Congress (2009-2010)",,"DTV Delay Act","Sen. Rockefeller, John D., IV [D-WV]",01/29/2009,,,,10,,02/11/2009,"Became Public Law No: 111-4."
"S. 234",https://www.congress.gov/bill/111th-congress/senate-bill/234,"111th Congress (2009-2010)",,"A bill to designate the facility of the United States Postal Service located at 2105 East Cook Street in Springfield, Illinois, as the ""Colonel John H. Wilson, Jr. Post Office Building"".","Sen. Durbin, Richard J. [D-IL]",01/14/2009,,,,1,"Senate - Homeland Security and Governmental Affairs",03/09/2009,"Became Public Law No: 111-7."
"S. 181",https://www.congress.gov/bill/111th-congress/senate-bill/181,"111th Congress (2009-2010)",,"Lilly Ledbetter Fair Pay Act of 2009","Sen. Mikulski, Barbara A. [D-MD]",01/08/2009,,,,54,,01/29/2009,"Became Public Law No: 111-2."
"S. 118",https://www.congress.gov/bill/111th-congress/senate-bill/118,"111th Congress (2009-2010)",,"Section 202 Supportive Housing for the Elderly Act of 2010","Sen. Kohl, Herb [D-WI]",01/06/2009,,,,12,"Senate - Banking, Housing, and Urban Affairs",01/04/2011,"Became Public Law No: 111-372."
"S. 39",https://www.congress.gov/bill/111th-congress/senate-bill/39,"111th Congress (2009-2010)",,"A bill to repeal section 10(f) of Public Law 93-531, commonly known as the ""Bennett Freeze"".","Sen. McCain, John [R-AZ]",01/06/2009,,,,1,"House - Natural Resources | Senate - Indian Affairs",05/08/2009,"Became Public Law No: 111-18."
"S. 30",https://www.congress.gov/bill/111th-congress/senate-bill/30,"111th Congress (2009-2010)",,"Truth in Caller ID Act of 2009","Sen. Nelson, Bill [D-FL]",01/07/2009,,,,3,"House - Energy and Commerce | Senate - Commerce, Science, and Transportation",12/22/2010,"Became Public Law No: 111-331."
"S.J.Res. 40",https://www.congress.gov/bill/111th-congress/senate-joint-resolution/40,"111th Congress (2009-2010)",,"A joint resolution appointing the day for the convening of the first session of the One Hundred Twelfth Congress.","Sen. Reid, Harry [D-NV]",11/15/2010,,,,0,,11/30/2010,"Became Public Law No: 111-289."
"S.J.Res. 33",https://www.congress.gov/bill/111th-congress/senate-joint-resolution/33,"111th Congress (2009-2010)",,"A joint resolution to provide for the reconsideration and revision of the proposed constitution of the United States Virgin Islands to correct provisions inconsistent with the Constitution and Federal law.","Sen. Bingaman, Jeff [D-NM]",06/17/2010,,,,1,,06/30/2010,"Became Public Law No: 111-194."
"S.J.Res. 32",https://www.congress.gov/bill/111th-congress/senate-joint-resolution/32,"111th Congress (2009-2010)",,"A joint resolution recognizing the 60th anniversary of the outbreak of the Korean War and reaffirming the United States-Korea alliance.","Sen. Burr, Richard [R-NC]",06/16/2010,,,,11,,07/07/2010,"Became Public Law No: 111-201."
"S.J.Res. 25",https://www.congress.gov/bill/111th-congress/senate-joint-resolution/25,"111th Congress (2009-2010)",,"A joint resolution granting the consent and approval of Congress to amendments made by the State of Maryland, the Commonwealth of Virginia, and the District of Columbia to the Washington Metropolitan Area Transit Regulation Compact.","Sen. Cardin, Benjamin L. [D-MD]",12/24/2009,,,,3,"House - Judiciary | Senate - Judiciary",04/26/2010,"Became Public Law No: 111-160."
"S.J.Res. 19",https://www.congress.gov/bill/111th-congress/senate-joint-resolution/19,"111th Congress (2009-2010)",,"A joint resolution granting the consent and approval of Congress to amendments made by the State of Maryland, the Commonwealth of Virginia, and the District of Columbia to the Washington Metropolitan Area Transit Regulation Compact.","Sen. Cardin, Benjamin L. [D-MD]",07/28/2009,,,,3,"House - Judiciary",08/19/2009,"Became Public Law No: 111-62."
"S.J.Res. 9",https://www.congress.gov/bill/111th-congress/senate-joint-resolution/9,"111th Congress (2009-2010)",,"A joint resolution providing for the appointment of France A. Cordova as a citizen regent of the Board of Regents of the Smithsonian Institution.","Sen. Leahy, Patrick J. [D-VT]",02/10/2009,,,,2,"House - House Administration | Senate - Rules and Administration",09/18/2009,"Became Public Law No: 111-64."
"S.J.Res. 8",https://www.congress.gov/bill/111th-congress/senate-joint-resolution/8,"111th Congress (2009-2010)",,"A joint resolution providing for the appointment of David M. Rubenstein as a citizen regent of the Board of Regents of the Smithsonian Institution.","Sen. Leahy, Patrick J. [D-VT]",02/10/2009,,,,2,"House - House Administration | Senate - Rules and Administration",05/07/2009,"Became Public Law No: 111-17."
"S.J.Res. 3",https://www.congress.gov/bill/111th-congress/senate-joint-resolution/3,"111th Congress (2009-2010)",,"A joint resolution ensuring that the compensation and other emoluments attached to the office of Secretary of the Interior are those which were in effect on January 1, 2005.","Sen. Reid, Harry [D-NV]",01/06/2009,,,,0,,01/16/2009,"Became Public Law No: 111-1."
"S. 3712",https://www.congress.gov/bill/110th-congress/senate-bill/3712,"110th Congress (2007-2008)",,"A bill to make a technical correction in the Paul Wellstone and Pete Domenici Mental Health Parity and Addiction Equity Act of 2008.","Sen. Kennedy, Edward M. [D-MA]",11/20/2008,,,,2,"House - Energy and Commerce, Education and Labor, Ways and Means",12/23/2008,"Became Public Law No: 110-460."
"S. 3663",https://www.congress.gov/bill/110th-congress/senate-bill/3663,"110th Congress (2007-2008)",,"Short-term Analog Flash and Emergency Readiness Act","Sen. Rockefeller, John D., IV [D-WV]",10/01/2008,,,,1,"House - Energy and Commerce | Senate - Commerce, Science, and Transportation",12/23/2008,"Became Public Law No: 110-459."
"S. 3641",https://www.congress.gov/bill/110th-congress/senate-bill/3641,"110th Congress (2007-2008)",,"A bill to authorize funding for the National Crime Victim Law Institute to provide support for victims of crime under Crime Victims Legal Assistance Programs as a part of the Victims of Crime Act of 1984.","Sen. Kyl, Jon [R-AZ]",09/27/2008,,,,1,"House - Judiciary",10/15/2008,"Became Public Law No: 110-431."
"S. 3606",https://www.congress.gov/bill/110th-congress/senate-bill/3606,"110th Congress (2007-2008)",,"Special Immigrant Nonminister Religious Worker Program Act","Sen. Hatch, Orrin G. [R-UT]",09/26/2008,,,,0,,10/10/2008,"Became Public Law No: 110-391."
"S. 3605",https://www.congress.gov/bill/110th-congress/senate-bill/3605,"110th Congress (2007-2008)",,"Criminal History Background Checks Pilot Extension Act of 2008","Sen. Biden, Joseph R., Jr. [D-DE]",09/26/2008,,,,1,"House - Judiciary",10/13/2008,"Became Public Law No: 110-408."
"S. 3598",https://www.congress.gov/bill/110th-congress/senate-bill/3598,"110th Congress (2007-2008)",,"Drug Trafficking Vessel Interdiction Act of 2008","Sen. Inouye, Daniel K. [D-HI]",09/25/2008,,,,13,"House - Judiciary, Transportation and Infrastructure",10/13/2008,"Became Public Law No: 110-407."
"S. 3597",https://www.congress.gov/bill/110th-congress/senate-bill/3597,"110th Congress (2007-2008)",,"A bill to provide that funds allocated for community food projects for fiscal year 2008 shall remain available until September 30, 2009.","Sen. Harkin, Tom [D-IA]",09/25/2008,,,,0,"House - Agriculture",10/08/2008,"Became Public Law No: 110-380."
"S. 3569",https://www.congress.gov/bill/110th-congress/senate-bill/3569,"110th Congress (2007-2008)",,"Judicial Administration and Technical Amendments Act of 2008","Sen. Schumer, Charles E. [D-NY]",09/24/2008,,,,4,"Senate - Judiciary",10/13/2008,"Became Public Law No: 110-406."
"S. 3560",https://www.congress.gov/bill/110th-congress/senate-bill/3560,"110th Congress (2007-2008)",,"QI Program Supplemental Funding Act of 2008","Sen. Baucus, Max [D-MT]",09/24/2008,,,,1,"House - Energy and Commerce | Senate - Finance",10/08/2008,"Became Public Law No: 110-379."
"S. 3550",https://www.congress.gov/bill/110th-congress/senate-bill/3550,"110th Congress (2007-2008)",,"An original bill to designate a portion of the Rappahannock River in the Commonwealth of Virginia as the ""John W. Warner Rapids"".","Sen. Boxer, Barbara [D-CA]",09/24/2008,,,,0,"House - Natural Resources | Senate - Environment and Public Works",10/14/2008,"Became Public Law No: 110-418."
"S. 3536",https://www.congress.gov/bill/110th-congress/senate-bill/3536,"110th Congress (2007-2008)",,"Air Carriage of International Mail Act","Sen. Carper, Thomas R. [D-DE]",09/22/2008,,,,0,"House - Oversight and Government Reform | Senate - Homeland Security and Governmental Affairs",10/13/2008,"Became Public Law No: 110-405."
"S. 3477",https://www.congress.gov/bill/110th-congress/senate-bill/3477,"110th Congress (2007-2008)",,"Presidential Historical Records Preservation Act of 2008","Sen. Warner, John [R-VA]",09/11/2008,,,,3,"House - Oversight and Government Reform | Senate - Homeland Security and Governmental Affairs",10/13/2008,"Became Public Law No: 110-404."
"S. 3406",https://www.congress.gov/bill/110th-congress/senate-bill/3406,"110th Congress (2007-2008)",,"ADA Amendments Act of 2008","Sen. Harkin, Tom [D-IA]",07/31/2008,,,,77,,09/25/2008,"Became Public Law No: 110-325."
"S. 3370",https://www.congress.gov/bill/110th-congress/senate-bill/3370,"110th Congress (2007-2008)",,"Libyan Claims Resolution Act","Sen. Biden, Joseph R., Jr. [D-DE]",07/31/2008,,,,6,,08/04/2008,"Became Public Law No: 110-301."
"S. 3352",https://www.congress.gov/bill/110th-congress/senate-bill/3352,"110th Congress (2007-2008)",,"A bill to temporarily extend the programs under the Higher Education Act of 1965.","Sen. Kennedy, Edward M. [D-MA]",07/28/2008,,,,0,,07/31/2008,"Became Public Law No: 110-300."
"S. 3325",https://www.congress.gov/bill/110th-congress/senate-bill/3325,"110th Congress (2007-2008)",,"Prioritizing Resources and Organization for Intellectual Property Act of 2008","Sen. Leahy, Patrick J. [D-VT]",07/24/2008,,,,21,"Senate - Judiciary",10/13/2008,"Became Public Law No: 110-403."
"S. 3298",https://www.congress.gov/bill/110th-congress/senate-bill/3298,"110th Congress (2007-2008)",,"A bill to clarify the circumstances during which the Administrator of the Environmental Protection Agency and applicable States may require permits for discharges from certain vessels, and to require the Administrator to conduct a study of discharges incidental to the normal operation of vessels.","Sen. Murkowski, Lisa [R-AK]",07/22/2008,,,,15,,07/31/2008,"Became Public Law No: 110-299."
"S. 3296",https://www.congress.gov/bill/110th-congress/senate-bill/3296,"110th Congress (2007-2008)",,"A bill to extend the authority of the United States Supreme Court Police to protect court officials off the Supreme Court Grounds and change the title of the Administrative Assistant to the Chief Justice.","Sen. Leahy, Patrick J. [D-VT]",07/21/2008,,,,1,"Senate - Judiciary",10/13/2008,"Became Public Law No: 110-402."
"S. 3295",https://www.congress.gov/bill/110th-congress/senate-bill/3295,"110th Congress (2007-2008)",,"A bill to amend title 35, United States Code, and the Trademark Act of 1946 to provide that the Secretary of Commerce, in consultation with the Director of the United States Patent and Trademark Office, shall appoint administrative patent judges and administrative trademark judges, and for other purposes.","Sen. Leahy, Patrick J. [D-VT]",07/21/2008,,,,1,"House - Judiciary | Senate - Judiciary",08/12/2008,"Became Public Law No: 110-313."
"S. 3294",https://www.congress.gov/bill/110th-congress/senate-bill/3294,"110th Congress (2007-2008)",,"United States Parole Commission Extension Act of 2008","Sen. Leahy, Patrick J. [D-VT]",07/21/2008,,,,1,"House - Judiciary",08/12/2008,"Became Public Law No: 110-312."
"S. 3241",https://www.congress.gov/bill/110th-congress/senate-bill/3241,"110th Congress (2007-2008)",,"A bill to designate the facility of the United States Postal Service located at 1717 Orange Avenue in Fort Pierce, Florida, as the ""CeeCee Ross Lyles Post Office Building"".","Sen. Martinez, Mel [R-FL]",07/10/2008,,,,1,"House - Oversight and Government Reform | Senate - Homeland Security and Governmental Affairs",09/30/2008,"Became Public Law No: 110-333."
"S. 3218",https://www.congress.gov/bill/110th-congress/senate-bill/3218,"110th Congress (2007-2008)",,"Criminal History Background Checks Pilot Extension Act of 2008","Sen. Biden, Joseph R., Jr. [D-DE]",06/26/2008,,,,1,"House - Judiciary",07/30/2008,"Became Public Law No: 110-296."
"S. 3197",https://www.congress.gov/bill/110th-congress/senate-bill/3197,"110th Congress (2007-2008)",,"National Guard and Reservists Debt Relief Act of 2008","Sen. Durbin, Richard J. [D-IL]",06/25/2008,,,,2,"Senate - Judiciary",10/20/2008,"Became Public Law No: 110-438."
"S. 3180",https://www.congress.gov/bill/110th-congress/senate-bill/3180,"110th Congress (2007-2008)",,"A bill to temporarily extend the programs under the Higher Education Act of 1965.","Sen. Kennedy, Edward M. [D-MA]",06/23/2008,,,,0,"House - Education and Labor",06/30/2008,"Became Public Law No: 110-256."
"S. 3145",https://www.congress.gov/bill/110th-congress/senate-bill/3145,"110th Congress (2007-2008)",,"A bill to designate a portion of United States Route 20A, located in Orchard Park, New York, as the ""Timothy J. Russert Highway"".","Sen. Clinton, Hillary Rodham [D-NY]",06/18/2008,,,,1,"House - Transportation and Infrastructure | Senate - Homeland Security and Governmental Affairs, Environment and Public Works",07/23/2008,"Became Public Law No: 110-282."
